GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "24000","Maryland",2,SAGDP2N,1,"...","All industry total ","Millions of current dollars",159167.8,169360.1,179779.6,191430.2,205276.0,217001.4,226803.4,243449.8,261795.3,273791.0,282618.2,292908.3,298282.8,313930.5,324920.9,331869.0,339895.8,351743.1,367314.1,386496.4,399714.5,410771.8,419391.6,413455.4,447753.6,484907.6,515607.3
 "24000","Maryland",2,SAGDP2N,2,"..."," Private industries ","Millions of current dollars",126301.1,134677.6,143654.7,153321.7,165240.1,173132.7,180691.8,195234.2,210518.7,219580.6,225519.0,232795.8,235397.4,247638.4,255586.5,261885.1,268352.6,277719.3,290864.9,308155.3,318880.7,327746.1,334237.7,324140.1,354882.4,385847.3,410688.5
 "24000","Maryland",2,SAGDP2N,3,"11","  Agriculture, forestry, fishing and hunting ","Millions of current dollars",606.4,625.3,625.3,696.6,720.1,546.5,626.4,882.4,795.1,783.3,788.5,856.3,833.8,801.6,947.9,1043.1,1261.3,1110.8,963.8,883.2,1059.1,921.0,992.6,670.4,1258.7,1929.0,1238.1
 "24000","Maryland",2,SAGDP2N,4,"111-112","   Farms ","Millions of current dollars",532.3,547.2,540.2,602.6,624.6,451.8,532.2,766.9,677.9,639.6,664.4,737.5,723.5,688.0,840.6,930.8,1147.6,985.1,826.1,736.7,906.9,772.4,838.6,526.7,1111.3,1770.6,1062.0
 "24000","Maryland",2,SAGDP2N,5,"113-115","   Forestry, fishing, and related activities ","Millions of current dollars",74.1,78.1,85.0,93.9,95.5,94.7,94.3,115.6,117.1,143.8,124.2,118.8,110.3,113.7,107.3,112.3,113.7,125.7,137.7,146.6,152.2,148.6,154.0,143.7,147.4,158.4,176.1
 "24000","Maryland",2,SAGDP2N,6,"21","  Mining, quarrying, and oil and gas extraction ","Millions of current dollars",143.6,156.0,149.5,170.0,180.4,192.8,206.0,243.9,292.0,357.9,392.6,348.6,194.4,387.9,313.9,291.8,244.0,241.9,253.0,217.2,257.8,228.7,283.2,268.1,298.4,309.2,339.5
 "24000","Maryland",2,SAGDP2N,7,"211","   Oil and gas extraction ","Millions of current dollars",1.3,1.2,1.3,2.5,14.8,7.6,8.1,3.9,3.2,1.8,0.6,0.5,0.4,0.4,0.3,0.2,0.7,2.0,2.1,2.4,0.7,0.7,1.1,3.3,8.4,13.2,19.7
 "24000","Maryland",2,SAGDP2N,8,"212","   Mining (except oil and gas) ","Millions of current dollars",140.3,150.8,143.2,160.5,158.1,177.5,189.3,227.4,266.4,321.9,356.9,308.2,155.5,337.1,245.8,218.0,170.6,160.5,182.7,158.6,195.5,183.1,247.3,226.6,248.8,244.8,266.7
 "24000","Maryland",2,SAGDP2N,9,"213","   Support activities for mining ","Millions of current dollars",2.0,4.0,5.1,7.0,7.5,7.6,8.7,12.6,22.4,34.2,35.1,39.9,38.5,50.4,67.8,73.6,72.7,79.3,68.3,56.2,61.7,44.9,34.9,38.2,41.2,51.3,53.2
 "24000","Maryland",2,SAGDP2N,10,"22","  Utilities ","Millions of current dollars",3122.1,2958.8,3275.7,3172.7,3096.6,2935.1,3284.6,3916.8,3678.5,4411.6,5330.0,5230.5,5733.5,6776.4,6779.3,6091.6,6008.4,6232.0,6740.5,6909.6,7283.3,7371.7,7072.6,6906.0,6832.0,7475.3,6698.8
 "24000","Maryland",2,SAGDP2N,11,"23","  Construction ","Millions of current dollars",7949.0,8618.2,9508.8,10657.7,11691.3,11946.9,12613.4,14369.8,15366.8,16082.4,16281.9,15482.9,14096.4,13208.0,13519.2,14168.5,15284.8,17081.2,18962.1,21763.9,24317.1,24712.8,25896.5,25995.4,26599.6,28791.1,30633.8
 "24000","Maryland",2,SAGDP2N,12,"31-33","  Manufacturing ","Millions of current dollars",13797.3,13943.2,14153.9,13735.5,14829.8,15414.4,14493.7,15282.8,14943.1,15932.1,16796.6,17383.5,18676.4,19098.9,19179.9,17925.5,19027.5,18942.4,19314.7,20574.1,21032.4,21682.5,21913.4,23127.2,24581.5,26506.0,28170.2
 "24000","Maryland",2,SAGDP2N,13,"321,327-339","   Durable goods manufacturing ","Millions of current dollars",7286.9,7283.4,6643.4,6190.0,6411.5,7200.4,7111.7,7511.4,7326.3,7448.8,7613.9,8835.4,8586.3,8304.2,8781.8,8140.6,8390.6,8275.5,8442.6,9201.4,9700.1,10071.8,10431.1,10458.7,10741.0,11254.8,12122.8
 "24000","Maryland",2,SAGDP2N,14,"321","    Wood product manufacturing ","Millions of current dollars",153.5,163.0,167.6,195.1,171.9,269.6,223.5,235.2,251.3,263.6,227.6,197.6,203.1,163.6,188.2,148.4,161.4,186.2,194.7,195.1,212.8,231.2,309.6,344.5,435.5,492.6,433.9
 "24000","Maryland",2,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing ","Millions of current dollars",417.8,377.6,422.0,415.3,432.9,419.1,419.8,483.4,532.0,540.8,463.9,419.1,367.0,341.3,365.7,411.1,532.2,601.8,630.5,632.9,629.7,687.1,757.8,744.5,758.9,746.3,798.0
 "24000","Maryland",2,SAGDP2N,16,"331","    Primary metal manufacturing ","Millions of current dollars",1054.0,912.6,728.4,641.5,485.4,650.1,572.3,469.5,380.5,325.4,306.1,330.4,281.0,392.7,442.0,163.4,49.2,79.5,83.5,100.0,144.1,117.8,140.8,106.4,83.6,131.4,124.4
 "24000","Maryland",2,SAGDP2N,17,"332","    Fabricated metal product manufacturing ","Millions of current dollars",844.5,888.7,828.0,914.6,895.7,820.5,861.1,843.0,939.9,922.8,984.0,1085.2,954.5,869.9,770.7,794.2,783.3,792.9,789.8,801.3,863.8,886.9,975.2,921.1,877.3,1042.7,1080.3
 "24000","Maryland",2,SAGDP2N,18,"333","    Machinery manufacturing ","Millions of current dollars",957.0,1042.4,1092.4,897.1,958.3,1197.8,788.2,1047.6,760.2,1044.1,798.9,719.8,670.0,757.0,872.0,773.2,766.2,769.6,812.6,1111.9,1196.9,1230.6,947.8,851.0,880.5,1001.1,1160.9
 "24000","Maryland",2,SAGDP2N,19,"334","    Computer and electronic product manufacturing ","Millions of current dollars",2297.7,2256.8,1816.0,1429.6,1650.5,1949.9,2282.1,2581.5,2550.1,2521.8,2980.7,4077.4,4180.3,3837.3,4045.4,3836.5,4027.1,3901.0,3832.5,3891.7,4396.4,4426.8,4828.2,4817.9,5164.6,5227.6,5605.4
 "24000","Maryland",2,SAGDP2N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Millions of current dollars",154.6,122.1,158.0,211.8,236.0,133.0,164.4,112.4,140.5,160.9,229.0,283.9,198.9,179.6,151.3,161.1,188.1,159.2,207.1,187.9,195.3,200.0,183.4,217.5,192.7,214.5,231.9
