GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "56000","Wyoming",7,SAGDP2N,1,"...","All industry total ","Millions of current dollars",14673.0,14833.2,15685.7,17153.7,18741.7,19160.8,21199.0,23418.1,27530.2,32692.2,36912.8,42694.6,36282.2,37567.5,39615.1,38679.3,39365.6,40573.9,38624.8,36105.9,37620.3,39614.5,40029.5,36709.6,42319.1,49782.6,51990.5
 "56000","Wyoming",7,SAGDP2N,2,"..."," Private industries ","Millions of current dollars",12310.8,12372.8,13085.8,14409.5,15780.2,15969.5,17759.9,19796.8,23732.0,28642.2,32404.6,37820.1,31207.4,32341.4,34317.0,33139.3,33482.8,34525.8,32464.7,29926.8,31298.5,33189.5,33628.1,30136.4,35587.7,42758.1,44556.9
 "56000","Wyoming",7,SAGDP2N,3,"11","  Agriculture, forestry, fishing and hunting ","Millions of current dollars",426.4,321.0,381.1,364.4,416.5,311.2,428.3,453.3,430.4,431.6,363.4,450.5,445.1,529.4,796.4,562.9,713.2,744.8,700.3,635.2,627.7,674.3,652.3,587.3,690.8,1016.6,1072.3
 "56000","Wyoming",7,SAGDP2N,4,"111-112","   Farms ","Millions of current dollars",384.9,280.2,336.2,318.8,362.4,256.0,364.6,401.6,385.0,357.5,303.3,400.2,369.2,434.1,719.0,500.1,644.9,671.8,627.6,555.9,547.5,598.8,579.4,518.1,606.0,919.3,970.1
 "56000","Wyoming",7,SAGDP2N,5,"113-115","   Forestry, fishing, and related activities ","Millions of current dollars",41.5,40.8,44.9,45.6,54.1,55.2,63.7,51.7,45.4,74.1,60.1,50.2,75.9,95.3,77.5,62.8,68.3,73.0,72.7,79.3,80.2,75.6,72.8,69.2,84.8,97.4,102.2
 "56000","Wyoming",7,SAGDP2N,6,"21","  Mining, quarrying, and oil and gas extraction ","Millions of current dollars",2932.5,2560.3,2604.0,3270.7,3804.5,3717.3,4810.8,6011.8,8611.3,11393.4,12634.5,16167.2,11637.0,12219.8,12999.3,10149.8,10177.2,10214.2,7086.2,5621.3,6891.1,7224.9,6695.2,4913.5,6577.6,9206.1,8653.1
 "56000","Wyoming",7,SAGDP2N,7,"211","   Oil and gas extraction ","Millions of current dollars",1207.4,677.8,720.7,1228.0,1428.8,1416.4,2195.3,3157.5,5062.1,6204.9,6474.0,9618.8,5571.0,5602.0,5257.5,3589.9,3858.4,4202.8,2401.0,1915.2,2779.1,2923.7,2437.8,1307.5,2779.0,3888.9,2804.6
 "56000","Wyoming",7,SAGDP2N,8,"212","   Mining (except oil and gas) ","Millions of current dollars",1408.9,1552.8,1609.1,1624.5,1709.7,1778.4,1992.6,1999.5,2355.7,3095.8,3875.3,4016.4,4506.0,5033.6,5801.4,4660.5,4406.4,3687.7,3275.6,2999.4,2884.8,2667.4,2636.4,2807.6,3011.8,4100.0,4457.4
 "56000","Wyoming",7,SAGDP2N,9,"213","   Support activities for mining ","Millions of current dollars",316.1,329.7,274.2,418.2,666.1,522.4,622.9,854.8,1193.5,2092.7,2285.2,2532.0,1560.1,1584.1,1940.5,1899.3,1912.4,2323.8,1409.5,706.8,1227.3,1633.8,1621.0,798.4,786.7,1217.2,1391.1
 "56000","Wyoming",7,SAGDP2N,10,"22","  Utilities ","Millions of current dollars",501.0,479.9,505.1,483.8,498.4,508.9,530.3,566.1,570.7,650.1,690.3,737.3,829.3,918.5,953.9,964.5,992.9,995.6,1015.2,1059.2,1044.5,1011.2,1026.9,1046.7,1076.0,1180.6,1270.2
 "56000","Wyoming",7,SAGDP2N,11,"23","  Construction ","Millions of current dollars",773.9,834.5,962.4,1060.8,1168.3,1221.6,1238.4,1238.3,1406.6,1709.4,2037.8,2256.3,1988.5,1925.8,1820.6,2037.1,2117.3,2332.5,2259.2,2073.8,1936.4,2036.7,2430.4,2345.0,2387.9,2537.0,2869.8
 "56000","Wyoming",7,SAGDP2N,12,"31-33","  Manufacturing ","Millions of current dollars",856.9,931.5,881.3,973.9,1328.4,955.5,1145.9,1306.4,1509.4,1891.4,2871.9,3414.0,1555.3,1697.6,2053.1,2511.0,1872.9,1675.5,2213.5,1620.3,1987.0,2565.1,2856.8,1991.6,3182.1,4473.5,4406.2
 "56000","Wyoming",7,SAGDP2N,13,"321,327-339","   Durable goods manufacturing ","Millions of current dollars",247.4,239.0,252.2,254.1,261.5,261.5,259.2,297.5,315.0,324.1,366.0,404.9,385.6,375.7,411.7,443.1,424.6,447.7,482.7,432.7,495.4,510.9,586.7,554.5,616.5,694.6,736.1
 "56000","Wyoming",7,SAGDP2N,14,"321","    Wood product manufacturing ","Millions of current dollars",36.4,33.7,32.9,33.7,32.3,35.7,31.7,31.6,33.0,31.8,31.0,27.8,20.9,18.7,21.7,23.5,32.9,29.8,34.6,35.2,37.9,42.5,47.1,52.5,59.9,53.6,49.5
 "56000","Wyoming",7,SAGDP2N,15,"327","    Nonmetallic mineral product manufacturing ","Millions of current dollars",66.7,64.6,73.7,70.5,72.8,71.7,75.6,76.5,80.6,79.2,84.1,97.4,105.2,101.7,104.0,113.7,113.9,104.1,122.8,129.3,151.7,147.9,162.1,172.3,182.9,190.9,201.4
 "56000","Wyoming",7,SAGDP2N,16,"331","    Primary metal manufacturing ","Millions of current dollars",7.0,6.2,7.2,8.2,7.0,5.2,4.6,5.2,5.4,5.7,7.4,6.6,5.4,4.6,5.9,6.6,8.1,10.1,9.3,8.6,8.7,15.1,12.8,13.4,19.2,32.8,40.7
 "56000","Wyoming",7,SAGDP2N,17,"332","    Fabricated metal product manufacturing ","Millions of current dollars",54.7,55.2,60.9,52.6,64.6,60.0,63.6,99.4,102.1,99.8,131.0,144.4,138.5,125.2,144.3,164.6,147.5,165.4,154.8,120.7,131.3,147.3,167.7,162.3,154.1,209.6,225.1
 "56000","Wyoming",7,SAGDP2N,18,"333","    Machinery manufacturing ","Millions of current dollars",20.1,18.9,16.8,19.3,23.4,27.5,13.8,16.3,20.1,25.8,37.2,43.5,43.7,52.1,55.5,61.0,48.8,43.1,50.8,44.4,57.5,67.5,88.8,63.8,77.9,79.1,77.0
 "56000","Wyoming",7,SAGDP2N,19,"334","    Computer and electronic product manufacturing ","Millions of current dollars",16.6,16.3,13.1,15.0,10.6,14.1,17.5,13.7,15.4,13.7,14.7,19.2,16.9,13.7,15.8,15.4,14.9,34.0,37.2,17.4,24.5,31.9,35.5,26.5,32.6,40.5,42.5
 "56000","Wyoming",7,SAGDP2N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Millions of current dollars",13.7,10.3,10.1,9.9,12.8,8.9,10.2,9.8,11.8,15.3,14.4,22.0,23.0,22.0,21.8,21.4,21.8,24.4,31.8,44.7,45.5,20.3,29.5,28.9,47.1,35.9,46.5
 "56000","Wyoming",7,SAGDP2N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Millions of current dollars",10.7,12.3,13.7,17.6,8.5,9.7,16.0,18.8,21.1,27.1,19.1,17.2,7.4,15.5,21.6,16.4,15.4,13.3,16.8,9.0,15.4,13.7,16.2,14.5,14.7,15.8,13.8
 "56000","Wyoming",7,SAGDP2N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Millions of current dollars",6.7,6.5,7.5,10.3,11.6,10.2,8.4,8.4,9.1,8.3,9.5,9.9,9.5,8.9,7.9,8.8,8.3,8.6,8.7,8.2,7.8,7.7,9.3,6.9,8.6,9.9,12.3
 "56000","Wyoming",7,SAGDP2N,23,"337","    Furniture and related product manufacturing ","Millions of current dollars",6.3,6.3,7.0,7.5,10.7,10.6,10.0,10.4,11.3,12.2,12.4,11.4,9.7,8.0,7.2,6.2,6.8,7.3,7.4,6.7,6.2,6.7,7.6,8.4,9.2,10.0,9.4
 "56000","Wyoming",7,SAGDP2N,24,"339","    Miscellaneous manufacturing ","Millions of current dollars",8.4,8.6,9.3,9.4,7.1,7.7,7.9,7.4,5.3,5.3,5.0,5.3,5.6,5.3,6.0,5.5,6.3,7.5,8.6,8.6,8.9,10.3,10.1,5.1,10.4,16.4,17.9
 "56000","Wyoming",7,SAGDP2N,25,"311-316,322-326","   Nondurable goods manufacturing ","Millions of current dollars",609.5,692.5,629.1,719.7,1066.9,694.0,886.7,1008.9,1194.3,1567.3,2506.0,3009.1,1169.7,1321.8,1641.4,2067.9,1448.3,1227.9,1730.8,1187.5,1491.6,2054.2,2270.0,1437.1,2565.6,3778.8,3670.1
 "56000","Wyoming",7,SAGDP2N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Millions of current dollars",92.8,92.9,107.8,107.9,100.3,78.7,70.8,62.7,56.0,57.9,49.9,54.9,65.6,59.6,56.5,66.7,79.6,82.1,97.7,82.4,82.8,87.6,73.8,85.2,96.0,91.4,103.8
 "56000","Wyoming",7,SAGDP2N,27,"313-314","    Textile mills and textile product mills ","Millions of current dollars",4.1,3.9,6.0,8.1,6.5,6.2,4.5,5.8,7.0,8.4,9.7,13.2,7.8,8.7,6.9,8.4,7.5,7.7,9.6,9.7,7.5,6.5,5.9,6.6,7.1,7.3,7.5
